mp_index,mp_name,nature_membership,term_start_date,term_end_date,term,pc_name,state,mp_political_party,mp_gender,educational_qualification,educational_qualification_details,mp_age,ag_debates,ag_private_member_bills,ag_questions,avg_attendance,mp_note,ag_national_average_debate,ag_national_average_pmb,ag_national_average_questions,avg_attendance_national_average,ag_state_average_debate,ag_state_average_pmb,ag_state_average_questions,avg_attendance_state_average,mp_house
900408,Rajani Patil,Elected,27-09-2021,In Office,Second Term,N/A,Maharashtra,Indian National Congress,Female,Graduate,"B.A. (German Language) Educated at University of Pune, Pune, Maharashtra",66,144,0,872,0.86083499, Data corresponds to the period from 01-06-2009 to 10-02-2024.,130.9005446,1.905896314,400.2323943,0.787043243,153.2265173,4.695144725,543.403268,0.776425958,Rajya Sabha
900676,Kalpana Saini,Elected,05-07-2022,In Office,First Term,N/A,Uttarakhand,Bharatiya Janata Party,Female,Doctorate,"B.Ed, M.A. (Sanskrit), M.A. (Hindi), Ph.D. (Sanskrit) Educated at University of Rajasthan, Jaipur, Chaudhary Charan Singh University, Meerut, (Uttar Pradesh) and Gurukul Kangri University, Haridwar, Uttarakhand",64,22,0,58,1, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,18,N/A,55,0.876097949,Rajya Sabha
900291,Md. Nadimul Haque,Elected,03-04-2024,In Office,Third Term,N/A,West Bengal,All India Trinamool Congress,Male,Graduate,"B.A., (Hons.) Political Science Educated at St. Xavier's College, University of Calcutta",54,264,0,920,0.770380435, Data corresponds to the period from 01-06-2009 to 10-02-2024.,190.0384066,2.733821306,589.8961533,0.787043243,278.6178571,4.1125,492.1755952,0.69145404,Rajya Sabha
900703,Kesridevsingh Digvijaysinh Jhala,Elected,19-08-2023,In Office,First Term,N/A,Gujarat,Bharatiya Janata Party,Male,Information not available,Information not available,Info Not Available,3,0,7,1, Data corresponds to the period from 01-06-2009 to 10-02-2024.,16.9540765,0.379197695,18.4932783,0.787043243,7.75,N/A,22.25,0.840459932,Rajya Sabha
900700,Prakash Chik Baraik,Elected,19-08-2023,In Office,First Term,N/A,West Bengal,All India Trinamool Congress,Male,Information not available,Information not available,Info Not Available,9,0,3,0.703703704, Data corresponds to the period from 01-06-2009 to 10-02-2024.,16.9540765,0.379197695,18.4932783,0.787043243,25.875,0.25,11.5625,0.69145404,Rajya Sabha
900702,Babubhai Jesangbhai Desai,Elected,19-08-2023,In Office,First Term,N/A,Gujarat,Bharatiya Janata Party,Male,Information not available,Information not available,Info Not Available,4,0,8,1, Data corresponds to the period from 01-06-2009 to 10-02-2024.,16.9540765,0.379197695,18.4932783,0.787043243,7.75,N/A,22.25,0.840459932,Rajya Sabha
900701,Samirul Islam,Elected,19-08-2023,In Office,First Term,N/A,West Bengal,All India Trinamool Congress,Male,Information not available,Information not available,Info Not Available,7,0,7,0.703703704, Data corresponds to the period from 01-06-2009 to 10-02-2024.,16.9540765,0.379197695,18.4932783,0.787043243,25.875,0.25,11.5625,0.69145404,Rajya Sabha
900557,T.T.V. Dhinakaran,Elected,30-06-2004,29-06-2010,First Term,N/A,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,Male,Information not available,Information not available,60,0,0,117,0.070588235, Data corresponds to the period from 01-06-2009 to 10-02-2024.,10.16469479,0.32389617,78.08241781,0.787043243,15.83333333,0.166666667,74.61111111,0.713206211,Rajya Sabha
900025,Ajay Singh Chautala,Elected,08-02-2004,02-11-2009,First Term,N/A,Haryana,Indian National Lok Dal,Male,Post Graduate,"B.A., M.A., LL.B. Educated at Government College, Hissar and Rajasthan University, Jaipur (Rajasthan)",63,0,0,9,0.533333333, Data corresponds to the period from 01-06-2009 to 10-02-2024.,4.32889009,0.095829858,25.52303953,0.787043243,5.1,N/A,10.65,0.872776121,Rajya Sabha
900585,Vijay Mallya,Elected,01-07-2010,04-05-2016,Second Term,N/A,Karnataka,Independent,Male,Graduate,"B.Com. (Hons.), Doctor of Philosophy in Business Administration (Honoris Causa) conferred by Southern California University, Irvine, USA Educated at St. Xaviers College, Kolkata",68,0,0,216,0.298765432, Data corresponds to the period from 01-06-2009 to 10-02-2024.,60.69509577,1.189831851,316.7268448,0.787043243,36.18686869,1.251515152,240.3686869,0.724209112,Rajya Sabha
900511,Shivpratap Singh,Elected,10-04-2008,09-04-2014,First Term,N/A,Chhattisgarh,Bharatiya Janata Party,Male,Inter/ Higher Secondary,"Higher Secondary Educated at Government Senior Secondary School, Surajpur",82,0,0,44,0.564606742, Data corresponds to the period from 01-06-2009 to 10-02-2024.,39.07140246,0.968051246,284.2491237,0.787043243,28.2,0.6,440.7,0.859688271,Rajya Sabha
900446,Rashid Masood,Elected,05-07-2010,19-09-2013,Third Term,N/A,Uttar Pradesh,Indian National Congress,Male,Professional Post Graduate,"B.Sc., LL.M. Educated at Aligarh Muslim University, Aligarh (Uttar Pradesh)",76,0,0,226,0.727659574,"This MP was re-elected/nominated. During his previous term, he was affiliated with SP; the term ended on 9th Mar, 2012. Data corresponds to the period from 01-06-2009 to 10-02-2024.",27.85101409,0.644155076,188.8759736,0.787043243,23.96021505,1.132258065,133.6591398,0.832984277,Rajya Sabha
900475,Sanjay Dattatraya Kakade,Elected,03-04-2014,02-04-2020,First Term,N/A,Maharashtra,Independent,Male,Under Matric,Under Matric Educated at Pune (Maharashtra),56,0,0,5,0.171568627, Data corresponds to the period from 01-06-2009 to 10-02-2024.,97.86446071,1.500965027,324.7388369,0.787043243,82.01160131,4.643464052,458.2214052,0.776425958,Rajya Sabha
900467,Sachin Ramesh Tendulkar,Nominated,27-04-2012,26-04-2018,First Term,N/A,N/A,Independent,Male,Inter/ Higher Secondary,Inter/ Higher Secondary,51,0,0,22,0.07751938, Data corresponds to the period from 01-06-2009 to 10-02-2024.,76.46773079,1.331050954,333.6858915,0.787043243,N/A,N/A,N/A,N/A,Rajya Sabha
900269,Mahendra Prasad,Elected,03-04-2018,27-12-2021,Seventh Term,N/A,Bihar,Janata Dal (United),Male,Doctorate,"Graduation with Honours in Economics, Educated at Middle School and High School, Okari and Patna College, Patna University",84,0,0,1,0.79973822, Data corresponds to the period from 01-06-2009 to 10-02-2024.,156.3520663,2.569472894,666.9973061,0.787043243,198.597823,0.210851648,544.3557234,0.818079904,Rajya Sabha
900062,Ashok Gasti,Elected,26-06-2020,17-09-2020,First Term,N/A,Karnataka,Bharatiya Janata Party,Male,Professional Graduate,"B.A., LL.B. Educated at Government High School, Government Junior College, V.C.B. Degree College and SCAB Law College, Raichur, Gulbarga University, Karnataka",59,0,N/A,0,N/A, Data corresponds to the period from 01-06-2009 to 10-02-2024.,1.729625447,N/A,3.13576134,N/A,1.727272727,N/A,2.272727273,N/A,Rajya Sabha
900388,Pravinchandra Rughnathji Naik,Elected,19-02-2010,18-08-2011,First Term,N/A,Gujarat,Bharatiya Janata Party,Male,Diploma Course,Electrical and Mechancial Engineering,87,0,0,8,0.815384615, Data corresponds to the period from 01-06-2009 to 10-02-2024.,11.29753582,0.39188282,89.76443581,0.787043243,7.440559441,N/A,73.22377622,0.840459932,Rajya Sabha
900392,Pyarelal Khandelwal,Elected,30-06-2004,06-10-2009,Second Term,N/A,Madhya Pradesh,Bharatiya Janata Party,Male,Inter/ Higher Secondary,"Intermediate Educated at Madhyamik Shiksha Parishad, Indore",95,0,0,17,0.933333333, Data corresponds to the period from 01-06-2009 to 10-02-2024.,4.32889009,0.095829858,25.52303953,0.787043243,2.522727273,N/A,19.02272727,0.850316503,Rajya Sabha
900515,Shrimant Chh. Udyanraje Pratapsinhmaharaj Bhonsle,Elected,03-04-2020,04-06-2024,First Term,N/A,Maharashtra,Bharatiya Janata Party,Male,Diploma Course,"Production Engg., Educated at Bharati Vidyapeeth",58,0,0,22,0.48603352, Data corresponds to the period from 01-06-2009 to 10-02-2024.,76.68499124,0.882574224,159.8800249,0.787043243,115.4326007,1.642857143,189.3282051,0.776425958,Rajya Sabha
900651,Damodar Rao Divakonda,Elected,22-06-2022,In Office,First Term,N/A,Telangana,Bharat Rashtra Samithi,Male,Graduate,"B.Com., LL.B. Educated at Osmania University, Hyderabad",66,0,0,20,0.591836735, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,4.285714286,0.428571429,51.42857143,0.71613233,Rajya Sabha
900653,B. Parthasaradhi Reddy,Elected,22-06-2022,In Office,First Term,N/A,Telangana,Bharat Rashtra Samithi,Male,Doctorate,"M.Sc. (Organic Chemistry), Ph.D. (Synthetic Organic Chemistry) Educated at SBS college, Sathupalli, SR & BGNR College, Khammam, Telangana and Osmania University, Hyderabad",70,0,0,81,0.724489796, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,4.285714286,0.428571429,51.42857143,0.71613233,Rajya Sabha
900661,C. Ve. Shanmugam,Elected,30-06-2022,In Office,First Term,N/A,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,Male,Graduate,"B.L. Educated at Law College, Madurai, Tamil Nadu",59,0,0,45,0.336734694, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.73141501,0.641564607,78.83033549,0.787043243,61.77777778,0.833333333,90.66666667,0.713206211,Rajya Sabha
900108,C Rangarajan,Nominated,09-08-2008,10-08-2009,First Term,N/A,N/A,Independent,Male,Doctorate,"B.Com. (Hons.), Ph.D. Educated at Madras University, Chennai and University of Pennsylvania, Philadelphia",92,1,0,0,0.933333333, Data corresponds to the period from 01-06-2009 to 10-02-2024.,4.32889009,0.095829858,25.52303953,0.787043243,N/A,N/A,N/A,N/A,Rajya Sabha
900375,Pradeep Tamta,Elected,05-07-2016,04-07-2022,First Term,N/A,Uttarakhand,Indian National Congress,Male,Post Graduate,"M.A, LL.B and B.Ed.; Educated at Kumaon University, Nainital, Uttarakhand",65,35,3,0,0.826210826, Data corresponds to the period from 01-06-2009 to 10-02-2024.,101.5030364,1.196297868,289.4391529,0.787043243,27.08333333,0.75,108.5833333,0.876097949,Rajya Sabha
900073,B.B. Tiwari,Elected,03-04-2012,25-04-2012,Second Term,N/A,Uttar Pradesh,Samajwadi Party,Male,Professional Post Graduate,"B.A. M.A. (Pol. Sc.), LL.B. Educated at Shivpati Inter College, Shohratgarh, St. Andrew's College, Gorakhpur and Allahabad University, Allahabad",82,N/A,N/A,0,N/A, Data corresponds to the period from 01-06-2009 to 10-02-2024.,N/A,N/A,1.729257642,N/A,N/A,N/A,0.64516129,N/A,Rajya Sabha
900610,B.L. Verma,Elected,26-11-2020,In Office,First Term,N/A,Uttar Pradesh,Bharatiya Janata Party,Male,Post Graduate,"M.A. Educated at Sampurnanand Sanskrit University, Varanasi, Uttar Pradesh",62,1,N/A,0,1,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2009 to 10-02-2024.",9.717190663,N/A,19.48268395,0.787043243,10.1,N/A,19.8,0.832984277,Rajya Sabha
900329,Narayan Singh Manaklao,Nominated,27-08-2003,26-08-2009,First Term,N/A,N/A,Bharatiya Janata Party,Male,Doctorate,"M.A. (Hindi Literature), Ph.D. (Hindi Literature) Educated at Jai Narayan Vyas University, Jodhpur",81,1,0,0,0.866666667, Data corresponds to the period from 01-06-2009 to 10-02-2024.,4.32889009,0.095829858,25.52303953,0.787043243,N/A,N/A,N/A,N/A,Rajya Sabha
900241,Kunal Kumar Ghosh,Elected,03-04-2012,02-04-2018,First Term,N/A,West Bengal,All India Trinamool Congress,Male,Certificate Course,"Certificate in Audio Visual Journalism, Media Management Educated at Annex College of Management and Annex-Cygnus Institute of Management, Kolkata",55,5,0,0,0.397590361, Data corresponds to the period from 01-06-2009 to 10-02-2024.,76.5291343,1.331050954,332.9466233,0.787043243,109.4,2.3,245.1583333,0.69145404,Rajya Sabha
900409,Rajaram,Elected,26-11-2014,25-11-2020,Second Term,N/A,Uttar Pradesh,Bahujan Samaj Party,Male,Post Graduate,"Post Graduate Educated at Kashi Vidyapeeth, Varanasi",55,30,0,0,0.892764858, Data corresponds to the period from 01-06-2009 to 10-02-2024.,141.9842659,2.469016273,616.4949009,0.787043243,159.5061284,2.106989247,508.5973406,0.832984277,Rajya Sabha
900591,Vikram Verma,Elected,03-04-2006,02-04-2012,Second Term,N/A,Madhya Pradesh,Bharatiya Janata Party,Male,Post Graduate,"M.A. (Hindi and Political Science), LL.B. Educated at Christian College, Indore and Gujarati College, Indore (Madhya Pradesh)",80,15,0,0,0.909502262, Data corresponds to the period from 01-06-2009 to 10-02-2024.,23.58244777,0.61776919,178.9718321,0.787043243,25.01060606,0.606060606,210.0914141,0.850316503,Rajya Sabha
900464,S.R. Balasubramoniyan,Elected,30-06-2016,29-06-2022,First Term,N/A,Tamil Nadu,All India Anna Dravida Munnetra Kazhagam,Male,Professional Graduate,"B.A. (Hons), Pachaiyappa College, M.A. from University of Madras, B.L. from Madras Law College",85,45,0,0,0.951566952, Data corresponds to the period from 01-06-2009 to 10-02-2024.,101.5030364,1.196297868,289.4391529,0.787043243,139.0895425,0.784313725,333.3555556,0.713206211,Rajya Sabha
900257,M.C. Mary Kom,Nominated,26-04-2016,24-04-2022,First Term,N/A,N/A,Independent,Female,Graduate,B.A.,41,6,0,0,0.432515337, Data corresponds to the period from 01-06-2009 to 10-02-2024.,106.4350611,1.222498741,300.9496839,0.787043243,N/A,N/A,N/A,N/A,Rajya Sabha
900545,Swapan Sadhan Bose,Elected,19-08-2005,18-08-2011,First Term,N/A,West Bengal,All India Trinamool Congress,Male,Professional Graduate,"B. Com., LL.B. Educated at St. Xavier's College, University of Calcutta",76,1,0,0,0.194117647, Data corresponds to the period from 01-06-2009 to 10-02-2024.,18.32375211,0.596309963,139.8847604,0.787043243,29.62556391,0.40952381,103.9869674,0.69145404,Rajya Sabha
900097,Bimal Jalan,Nominated,27-08-2003,26-08-2009,First Term,N/A,N/A,Independent,Male,Doctorate,"B.A.(Hons.), B.A.(Tripos), M.A., M. Phil.,Ph. D. Educated at Presidency College, Kolkata, University of Cambridge, U.K., University of Oxford, U.K. and University of Bombay, Mumbai",83,3,0,0,0.866666667, Data corresponds to the period from 01-06-2009 to 10-02-2024.,4.32889009,0.095829858,25.52303953,0.787043243,N/A,N/A,N/A,N/A,Rajya Sabha
900139,Dushyant Gautam,Elected,23-03-2020,01-08-2022,First Term,N/A,Haryana,Bharatiya Janata Party,Male,Graduate,"B.A. Educated at University of Delhi, Delhi",66,7,0,0,0.757009346, Data corresponds to the period from 01-06-2009 to 10-02-2024.,38.56934453,0.281918707,90.74542555,0.787043243,10.6,N/A,56.65,0.872776121,Rajya Sabha
900506,Sharad Yadav,Elected,13-06-2014,04-12-2017,Fourth Term,N/A,Bihar,Janata Dal (United),Male,Graduate,"B.Sc., B.E. (Electrical); Educated at Robertson College and Jabalpur Engineering College, Jabalpur, Madhya Pradesh",77,192,0,0,0.861344538, Data corresponds to the period from 01-06-2009 to 10-02-2024.,56.50093534,0.870781885,193.5537855,0.787043243,83.57142857,0.071428571,120.5,0.818079904,Rajya Sabha
900056,Arun Jaitley,Elected,03-04-2018,24-08-2019,Fourth Term,N/A,Uttar Pradesh,Bharatiya Janata Party,Male,Professional Graduate,"B.Com. (Hons.), LL.B. Educated at Sri Ram College of Commerce, University of Delhi and Faculty of Law, University of Delhi",71,105,0,0,N/A,"This MP was a leader of Opposition till May 2014 and was a minister between May 2014 to April 2019. LoP does not sign the attendance register. Participation details for this MP are thus available only till Feb 21, 2014 and after May 2019. Data corresponds to the period from 01-06-2009 to 10-02-2024.",52.47609267,1.163476828,305.1793408,N/A,45.91397836,0.760606061,294.8442569,N/A,Rajya Sabha
900290,Mayawati,Elected,03-04-2012,18-07-2017,Third Term,N/A,Uttar Pradesh,Bahujan Samaj Party,Female,Professional Graduate,"B.A., B. Ed., LL.B. Educated at Kalindi College, University of Delhi, BMLG College, Ghaziabad, Meerut University and University of Delhi",68,81,0,0,0.902506964, Data corresponds to the period from 01-06-2009 to 10-02-2024.,67.27133416,1.162626579,283.8944228,0.787043243,78.69328884,0.789247312,239.5030404,0.832984277,Rajya Sabha
900544,Swapan Dasgupta,Nominated,02-06-2021,24-04-2022,Second Term,N/A,N/A,Bharatiya Janata Party,Male,Doctorate,"B.A.(Hons.), M.A., Ph.D. Educated at La Martiniere College, Kolkata, St. Stephen’s College, Delhi and School of Oriental and African Studies, London (U.K.)",68,50,0,0,0.902777778, Data corresponds to the period from 01-06-2009 to 10-02-2024.,102.2102053,1.222498741,295.7323352,0.787043243,N/A,N/A,N/A,N/A,Rajya Sabha
900308,Munquad Ali,Elected,03-04-2006,02-04-2018,Second Term,N/A,Uttar Pradesh,Bahujan Samaj Party,Male,Graduate,"B.A. Educated at Meerut University, Meerut",62,10,0,0,0.644305772, Data corresponds to the period from 01-06-2009 to 10-02-2024.,100.1115821,1.948820144,511.9184554,0.787043243,112.1423079,2.006989247,406.6813308,0.832984277,Rajya Sabha
900399,R.S. Bharathi,Elected,30-06-2016,29-06-2022,First Term,N/A,Tamil Nadu,Dravida Munnetra Kazhagam,Male,Professional Graduate,BA.BL. from Madras University,76,40,0,0,0.678062678, Data corresponds to the period from 01-06-2009 to 10-02-2024.,101.5030364,1.196297868,289.4391529,0.787043243,139.0895425,0.784313725,333.3555556,0.713206211,Rajya Sabha
900064,Ashok Siddharth,Elected,05-07-2016,04-07-2022,First Term,N/A,Uttar Pradesh,Bahujan Samaj Party,Male,Post Graduate,"M.A. from Bundelkhand Degree College, Jhansi University and Diploma in Paramedical Ophthalmic Assistant, M.L.B. Medical College, Jhansi",59,57,0,0,0.735042735, Data corresponds to the period from 01-06-2009 to 10-02-2024.,101.5030364,1.196297868,289.4391529,0.787043243,108.6089765,0.267816092,283.8696223,0.832984277,Rajya Sabha
900168,Hemant Soren,Elected,24-06-2009,04-01-2010,First Term,N/A,Jharkhand,Jharkhand Mukti Morcha,Male,Professional Graduate,"Engineering, Birla Institute of Technology, Mesra",48,1,0,0,0.224489796, Data corresponds to the period from 01-06-2009 to 10-02-2024.,6.62068634,0.204427143,50.1203246,0.787043243,6.5,0.5,44.5,0.784158314,Rajya Sabha
900260,M.S. Gill,Elected,10-04-2010,09-04-2016,Second Term,N/A,Punjab,Indian National Congress,Male,Doctorate,"Senior Cambridge, B.A. (Honours), M.A., Ph.D., Diploma in Development Studies, University of Cambridge Doctor of Science (Honoris Causa) : Punjab Agriculture University, Panjab University, Haryana Agriculture University, Madras University and Guwahati Uni",87,51,0,0,0.970238095,"This MP was a minister. He tendered his resignation on Jul 12, 2011. Ministers represent the government in debates, so we do not report their participation. Participation and attendance details for this MP are thus available only from Jul 13, 2011. Data corresponds to the period from 01-06-2009 to 10-02-2024.",51.34243269,0.990355116,259.1667778,0.787043243,48.04761905,0.785714286,238.0238095,0.786130822,Rajya Sabha
